Simples,Novo,Hwloc,Matriz
2051.46,1797.06,5101.62,955.516
2061.68,1795.19,5082.61,949.686
2053.42,1805.2,5109.59,952.96
2041.43,1816.04,5101.79,968.384
2083.53,1791.66,5087.11,950.509
2100.81,1777.51,5115.19,941.46
2049.16,1812.29,5130.71,933.455
2044.28,1810.69,5115.5,953.067
2093.39,1814.63,5132.41,946.918
2072.2,1799.16,5087.89,951.72
2056.45,1786.32,5105.31,944.966
2044.32,1798.61,5071.63,943.903
2054.03,1811.3,5109.91,937.911
2052.1,1777.9,5098.27,951.361
2052.14,1803.53,5102.61,941.689
2063.13,1811.07,5091.17,954.14
2066.46,1791.99,5072.73,940.383
2042.8,1806.69,5123.79,951.848
2063.58,1820.55,5105.8,942.313
2045.06,1786.37,5149.86,931.178
2056.58,1768.97,5159.57,938.95
2036.4,1801.46,5126.33,940.446
2051.95,1784.12,5123.79,956.524
2042.9,1861.82,5159.92,936.902
2098.95,1832.66,5119.62,945.32
2047.05,1865.78,5131.61,975.08
2089.31,1833.89,5158.72,973.96
2050.29,1867.86,5170.24,943.719
2079.43,1835.78,5143.45,954.994
2085.55,1869.97,5221.86,952.61
2032.96,1787.66,5110.46,935.413
2059.16,1779.23,5116.84,973.284
2060.39,1807.62,5158.72,934.899
2106.8,1803.08,5134.57,943.829
2052.55,1813.62,5159.86,933.243
2067.3,1789,5149.99,936.053
2064.53,1795.34,5142.96,953.019
2084.64,1769.52,5153.73,935.417
2094.88,1817.81,5122.4,936.934
2074.44,1795.13,5194.92,937.843
2114.44,1859.03,5162.62,966.288
2084.71,1856.77,5120.48,959.102
2063.58,1846.09,5160.97,996.614
2062.82,1784.33,5088.96,933.898
2047.99,1816.49,5161.55,962.513
2103.84,1780.76,5173.73,946.297
2066.7,1778.66,5203.25,940.885
2034.86,1817.16,5120.79,958.641
2037.5,1773.46,5129.01,950.65
2029.81,1809.28,5107.37,960.419
2033.61,1766.81,5169.04,956.972
2071.49,1792.34,5105.97,947.303
2029.06,1788.78,5081.75,945.444
2093.95,1802.71,5111.75,941.045
2046.78,1816.74,5114.46,941.969
2037.39,1803.58,5109.22,940.866
2047.33,1777.96,5103.79,947.331
2047.15,1866.05,5112.28,954.269
2045.99,1826.3,5101.79,946.908
2044.57,1810.14,5171.6,931.259
2042.71,1799.03,5099.06,932.471
2042.46,1807.49,5115.14,945.905
2058.54,1810.19,5084.43,949.758
2046.92,1783.67,5089.4,943.436
2046.76,1777.17,5097.73,937.268
2046.96,1764.2,5079.2,936.837
2039.96,1782.1,5124.88,957.835
2035.22,1759.5,5085.71,982.076
2022.48,1765.1,5092.34,934.876
2031,1764.12,5084.89,931.292
2026.25,1763.89,5085.92,933.988
2029.03,1773.61,5078.88,929.788
2036.83,1763.7,5081.7,937.498
2041.59,1767.35,5070.93,938.052
2052.66,1765.86,5082.44,937.155
2043.5,1795.76,5078.45,936.317
2030.33,1769.7,5080.06,942.904
2034.73,1798.79,5083.55,936.959
2049.12,1794.56,5099.36,938.193
2052.9,1770.34,5119.9,934.574
2020.61,1773.9,5085.94,942.65
2035.91,1776.13,5091.02,965.456
2033.39,1765.63,5111.24,929.03
2045.23,1766.87,5144.76,939.417
2050.72,1762.96,5119.84,929.873
2024.62,1760.06,5078.63,943.997
2024.99,1763.38,5099.79,938.55
2026.77,1761.92,5094.86,931.162
2027.66,1762.7,5089.62,933.186
2029.57,1758.27,5104.78,935.334
2040.42,1781.57,5089.58,944.148
2025.75,1764.48,5080.66,932.876
2030.13,1760.03,5097.82,939.885
2028.65,1777.11,5104.17,935.213
2036.85,1762.31,5137.08,932.817
2028.85,1759.64,5079.15,935.503
2022.03,1813.54,5090.81,931.09
2023.81,1819.09,5195.94,933.503
2040.08,1761.64,5093.4,942.302
2054.09,1765.94,5115.33,932.894
2025.21,1758.82,5097.79,929.291
2025.31,1761.26,5088.6,938.508
2053.77,1838.47,5104.49,935.948
2031.92,1763.06,5086,936.223
2049.79,1760.18,5122.53,933.258
2034.05,1772.22,5095.35,933.589
2027.15,1784.72,5111.77,940.111
2034.13,1806.49,5082.33,929.491
2071.51,1785.24,5079.44,933.796
2033.36,1761.26,5333.75,1016.58
2040.1,1764.36,5423.3,942.009
2040.36,1809.81,5361.75,953.034
2033.84,1798.99,5109.21,928.863
2036.89,1791.3,5086.72,937.039
2028.19,1899.64,5076.68,943.469
2018.94,1758.53,5113.3,942.633
2039.65,1827.32,5090.56,934.261
2022.41,1776.61,5097.41,932.949
2052.13,1772.54,5081.3,932.916
2051.15,1786.38,5078.37,939.299
2047.03,1781.78,5087.08,941.408
2018.6,1793.29,5086.48,938.107
2059.72,1776.98,5088.77,928.706
2044.85,1762.43,5085.71,930.739
2055.13,1812.93,5089.42,937.229
2050.23,1770.13,5097.28,930.781
2037.96,1785.69,5084.09,941.215
2037.73,1763.11,5108.71,941.182
2025.4,1767.98,5088.58,937.516
2022.51,1771.11,5097.73,946.91
2028.66,1766.11,5082.04,930.587
2029.49,1786.42,5072.7,933.32
2032.41,1817.37,5078.98,943.789
2026.61,1766.39,5097.75,931.029
2034.97,1761.01,5078.07,943.281
2029.51,1779.4,5094.61,930.663
2026.1,1770.09,5076.7,942.263
2021.61,1765.19,5090.01,934.064
2021.03,1791.47,5068.04,963.688
2084.85,1766.58,5084.92,937.321
2024.14,1802.83,5077.28,934.103
2029.27,1760.25,5086.73,930.461
2055.94,1760.24,5096.98,951.213
2038.3,1776.6,5088.67,928.889
2024.03,1782.79,5114.85,931.981
2038.63,1759.49,5131.31,936.871
2028.03,1763.3,5075.87,941.146
2022.53,1761.26,5091.83,933.462
2028.52,1778.33,5088.22,927.909
2040.65,1759.92,5090.5,930.109
2027.19,1757.25,5072.4,936.648
2070.28,1760.54,5061.75,938.521
2024.42,1759.24,5085.2,940.804
2030.23,1764.01,5089.68,951.916
2020.49,1785.88,5084.83,974.8
2026.89,1763.64,5076.97,934.314
2021.04,1760.81,5350.69,943.726
2036.12,1775.04,5096.59,943.232
2037.83,1763.97,5083.81,935.938
2036.58,1763.05,5088.99,941.307
2036.88,1767.38,5095.6,948.866
2034.27,1779.28,5088.48,964.571
2022.7,1761.74,5087.21,940.912
2022.88,1775.32,5085.36,937.544
2023.04,1794.39,5086.85,935.174
2043.01,1796.88,5087.1,935.544
2034.11,1759.78,5148.86,934.831
2041.4,1764.55,5099.54,932.105
2033.29,1780.54,5077.7,934.39
2029.86,1817.63,5087.03,932.659
2036.43,1761.67,5101.39,943.928
2049.4,1765.95,5108.62,937.687
2032.02,1792.41,5081.44,930.695
2033.93,1770.25,5111.02,944.456
2023.39,1776.65,5172.71,960.264
2046.76,1783.3,5103.56,936.474
2037.32,1796.81,5072.68,941.739
2044.19,1762,5098.66,944.994
2027.35,1767.35,5156.74,929.855
2047.09,1759.15,5109.71,933.587
2027.04,1763.99,5075.38,937.172
2022.42,1768.26,5079.59,942.811
2024.5,1820.72,5074.2,939.221
2026.88,1802.19,5077.29,933.578
2062.88,1763.68,5075.1,930.575
2052.05,1780.24,5095.29,935.65
2022.05,1789.74,5116.95,951.392
2024.87,1781.73,5067.67,929.997
2029.15,1762.17,5081.58,935.105
2018.17,1763,5078.31,934.453
2023.5,1809.68,5186.86,934.67
2025.16,1757.1,5101.17,931.903
2024.59,1765.65,5071.65,934.475
2025.61,1760.99,5111.73,940.349
2069.57,1768.13,5113.34,930.818
2021.96,1765.08,5079.2,931.269
2026.08,1758.49,5073.28,935.559
2037.72,1761.57,5110.26,943.249
2026.57,1762.93,5075.88,932.935
2082.49,1761.13,5138.93,960.778
2021.72,1760.08,5105.15,940.082
2041.83,1759.86,5108.85,930.363
2025.41,1760.1,5488.44,933.384
2029.26,1780.66,5090.21,929.022
2027.42,1766.69,5092.13,934.166
2021.71,1767.09,5092.7,931.383
2060.95,1764.09,5108.45,944.197
2028.36,1765.32,5095.6,935.641
2021.48,1759.74,5088.35,965.143
2024.09,1762,5087.54,936.291
2064.03,1762.88,5131.38,934.133
2028.52,1755.1,5095.89,961.717
2024.39,1849.19,5090.39,941.611
2030.36,1760.59,5089.17,1108.41
2094.04,1871.88,5174.65,974.562
2073.72,1805.67,5131.63,935.669
2029.27,1819.72,5237.42,934.952
2031.55,1792.89,5151.66,938.33
2065.42,1810.45,5167.25,935.698
2076.09,1792.24,5176.4,933.714
2043.82,1769.53,5099.1,943.525
2078.43,1771.4,5169.25,960.994
2026.66,1766.92,5116.34,986.931
2139.08,1825.74,5120.91,964.024
2036.75,1828.67,5201.02,976.34
2078.56,1802.05,5182.17,973.86
2051.62,1764.71,5163.09,952.708
2097.06,1766.52,5194.38,976.799
2098.61,1787.93,5118.13,949.154
2040.15,1811.36,5149.4,951.015
2098.01,1863.06,5168.76,936.922
2070.1,1777.6,5137.2,935.57
2087.06,1811.57,5224.51,934.837
2047.65,1824.2,5222.61,988.227
2104.05,1766.87,5107.72,960.56
2065.23,1806.39,5182.41,936.701
2081.21,1886.81,5214.75,978.789
2097.98,1937.46,5178.84,949.232
2048.23,1868.86,5182.21,966.102
2040.79,1799.13,5098.88,956.578
2075.51,1817.64,5114.57,984.287
2122.89,1855.19,5164.79,959.213
2073.16,1791.89,5100.41,938.635
2062.76,1829.9,5178.59,932.729
2040.92,1775.47,5226.36,968.741
2054.13,1814.02,5107.38,954.705
2093.39,1781.37,5166.38,933.734
2061.72,1776.93,5179.37,995.926
2082.01,1799.91,5131.47,942.601
2067.75,1815.85,5111.24,932.912
2053.47,1783.46,5132.93,947.68
2034.67,1779.69,5164.48,933.155
2048.32,1786.48,5228.58,936.389
2058.23,1804.86,5131.72,974.034
2070.36,1800.98,5105.96,953.955
2043.62,1817.13,5156.22,939.09
2056.44,1815.26,5208.13,972.163
2032.43,1774.2,5133.64,953.718
2054.77,1869.82,5141.95,948.057
