Simples,Novo,Hwloc,Matriz
52.3191,48.6028,131.779,19.2352
52.8125,48.1283,134.222,18.4435
54.023,47.4414,134.493,18.0177
53.6994,47.6483,136.668,18.148
53.2685,47.6424,130.456,18.377
53.5869,49.3883,132.644,19.0261
52.8667,47.6269,134.453,18.2715
55.0688,47.6871,134.013,18.0658
53.148,47.3955,129.37,18.6188
52.0062,47.4164,130.344,18.2355
53.421,47.9719,130.135,18.3035
54.2027,49.2827,132.565,18.249
54.1648,49.799,140.091,18.0894
53.2673,47.9743,136.583,18.0804
51.3516,47.5461,131.298,19.4631
53.1081,49.2487,134.532,19.473
55.6717,47.8625,131.389,19.1585
53.0966,47.7435,131.273,18.1901
52.8011,47.4421,134.448,18.2159
54.9638,47.3635,130.783,18.0195
51.8103,47.32,130.132,18.2392
51.8617,47.6504,131.744,19.4928
54.1795,47.4382,133.497,18.735
54.6192,48.192,135.135,18.5825
52.6056,47.934,132.671,18.4276
54.5311,48.1105,133.057,18.3182
54.4445,50.4189,144.738,18.3056
56.6115,49.2605,134.508,18.1867
54.5702,47.9651,133.44,18.1807
52.7075,47.7463,133.135,19.6645
56.2737,47.9644,130.181,19.3785
54.1373,48.3895,138.089,20.0356
55.9363,47.8116,130.404,18.2756
53.4241,47.8881,133.064,17.9875
53.9895,47.8336,136.384,18.0117
53.8674,47.8546,131.786,18.2554
52.932,47.9861,132.825,18.1648
54.3445,51.4437,132.191,18.1871
53.6786,47.9852,133.978,18.185
52.4417,48.7015,133.178,18.0214
52.6594,48.728,129.109,18.1506
54.0598,48.3401,132.389,18.7413
51.8333,48.493,132.345,18.4762
51.6128,48.2409,131.811,18.2534
53.9623,47.9521,127.079,18.3806
54.2294,49.6249,133.546,18.0081
53.9816,47.3781,128.625,21.1686
52.0185,48.0651,133.36,18.1155
53.1457,49.9195,133.439,18.3526
54.3837,48.1402,129.795,18.3459
53.611,47.8703,133.457,18.8286
53.0919,49.244,133.355,19.3118
53.5657,48.1947,132.971,19.2295
51.8506,48.0418,132.76,18.2806
52.4989,48.2225,132.834,18.2337
53.8986,48.0138,132.785,18.3328
53.5696,48.8146,133.299,19.0618
52.0197,49.0765,132.591,18.3739
52.9615,48.2041,132.841,18.1222
51.855,47.9047,132.425,18.9144
53.5186,47.9605,133.003,19.441
55.7119,47.3354,133.154,19.3228
54.2514,51.064,137.317,18.0926
53.7323,50.1083,131.733,18.1468
54.2937,48.2207,135.495,18.084
53.4869,48.4672,135.953,18.3182
52.0789,47.9214,131.406,18.2758
53.483,50.1804,133.029,18.2337
54.1191,49.007,133.231,18.2712
53.7512,47.9874,133.413,18.148
53.9614,48.2579,129.948,18.0404
53.662,47.4706,132.02,18.2957
53.1222,47.6649,130.19,18.019
52.5721,47.8075,130.196,18.0326
53.8919,47.6709,128.404,18.4071
53.6027,47.8107,131.26,18.3348
55.5385,47.5155,134.085,18.289
53.6955,48.1083,133.066,18.4865
53.8327,47.8799,131.369,18.2748
53.6493,49.0561,134.307,18.7216
53.7406,48.1505,130.954,18.2297
54.8942,48.109,131.617,19.3204
52.1398,47.682,134.141,19.2726
55.1407,48.0336,133.693,18.3253
54.3533,47.9059,132.703,18.3668
55.2612,48.6434,133.999,18.6461
54.9634,47.7486,132.571,18.1934
53.0231,47.5887,134.492,18.0827
52.9887,47.5618,134.055,18.0606
53.1776,49.8168,136.352,18.5383
52.5545,48.932,133.487,18.867
54.1736,47.4587,134.217,18.9352
53.7685,47.9328,134.316,18.5489
54.0471,48.0356,135.216,18.1962
56.5424,48.1156,138.215,18.1238
