Simples,Novo,Hwloc,Matriz
9500.74,8175.85,23018,4988.89
9590.73,9490.21,24080.3,2690.71
9494.45,9358.26,22310,2317.68
9634.89,9548.99,22410.6,4511.92
8964.61,9421.63,23536.9,4933.25
9505.99,9923.87,23542.5,4809.47
9568.66,9331.95,23084.6,5051.26
9443.73,9428.72,23434,5165.68
9528.5,9336.57,22623.4,4966.81
9570.15,9343.15,22772.7,4979.14
9648.62,9805.28,23770,4887.47
9809.32,8468.27,23614.1,4891.74
9077.09,9041.75,23305.4,5037.71
9692.65,9479.34,23209,4713.1
9718.67,9383.75,23033.3,5219.87
9529.36,9654.82,23553.5,4624.67
9634.04,9432.68,23333.7,5003.04
9622.15,9433.89,23215.4,4954.91
9347.92,9450.55,23381.4,4527.88
4930.49,9372.31,22530.7,4888.79
3048.17,9404.56,23405.4,4849.47
9476.94,9454.5,24180.3,5034.79
10309.9,9507.05,23906.6,4730.3
9557.49,9276.31,23425.3,4926.77
9706.13,9303.81,23017.9,4882.1
9676.83,9300.96,24017.1,4999.39
9389.9,9737.03,23404.6,4901.61
9549.67,9611.15,23256,5052.08
9623.52,9043.15,23590.3,4702.78
10361.4,8904.39,23741,5251.4
9440.21,9335.12,22667.1,4814.8
9463.47,9446.02,23295,5133.07
9581.35,9498.4,22699.2,4977.26
9610.52,9348.16,23625.5,5040.63
7916.52,9463.26,24159.7,4648.74
9780.88,9352.3,23046,5055.49
9533.27,9383.54,23378.1,4997.67
9623,9519.07,23782,6145.05
9608.04,9327.36,23236.9,3657.5
10409.9,9394.5,22537.5,5011.23
9545.27,9476.11,22986.3,3544.89
9462.48,9121.05,23788.7,4896.08
9667.46,9373.47,23260.8,5082.18
9003.95,9092.08,23413.3,4854.88
9884.8,9445.93,23184.3,4917.4
9640.27,9481.09,23905.2,5048.68
8885.33,9161.79,22833.1,5098.62
9420.48,9389.44,23577.1,4822.06
8271.41,9380.42,23792.1,4986.97
10053.5,9297.89,23265.6,4206.91
9750.66,9611.63,23197,4876.64
9493.47,9329.1,23796.2,4798.95
9555.31,9104.49,23976,4728.14
9596.24,4914.57,23826.5,5107.63
9549.34,9727.28,23003.2,4543.57
9540.61,9399.01,23414.7,5244.64
9472.55,9557.75,23777,4634.19
9678.06,9317.16,21555.4,5002.94
9538.53,9718.87,22952.5,4907.24
9454.83,8984.16,23825.6,5558.21
9431.15,9402.8,23317,5621.88
9576.24,9363.25,22180,4766.64
9728.33,9313.49,23507.3,5021.57
9436.27,8603.84,23403.1,4883.35
9616.44,9420.45,22517,5186.09
9369.26,9463.7,23055,4949.01
9518.7,9241.97,23581.1,4516.09
9499.79,9369.57,22784.6,4962.87
9725.88,9227.02,24115.2,4708.86
9416.74,9491.02,23057,5039.98
9527.49,9374.72,23697.1,4687.1
9619.55,9283.99,23346.2,5170.74
9765.52,9033.93,24445,4981.28
9493.24,9121.44,23811.8,5201.36
9407.98,9411.95,22878,4712.56
9549.75,8501.99,22818.5,4977.46
