Simples,Novo,Hwloc,Matriz
1032.63,914.079,2809.36,382.958
1015.07,948.44,3206.98,360.05
1017.87,909.737,2793.9,369.227
1012.84,949.701,2963.49,375.747
1011.86,910.686,2592.46,368.715
1013.82,927.273,2843.35,376.753
1019.74,912.246,2640.26,362.91
1033.24,907.058,2445.69,383.36
1019.02,927.159,2661.76,373.842
1012.87,917.737,2877.37,373.695
1006.92,919.519,2552.48,377.368
1008.82,947.895,2696.99,367.378
1016.69,919.274,2670.51,370.663
1012.94,923.563,2908.42,369.151
1013.94,947.988,2610.93,376.267
1017.4,912.966,2935.15,372.755
1011.94,905.613,3201.16,380.205
1013.49,920.036,2863.1,439.976
1009.59,912.923,2833.33,362.395
1043.69,917.847,2918.22,385.114
1010.96,925.962,2745.44,365.661
1019.07,911.97,2898.33,370.426
1049.61,913.88,3081.99,367.19
1047.77,917,3087.91,375.572
1015.66,914.829,2908.29,440.999
1032.75,922.015,2980.42,417.643
1048.39,911.997,3024.57,377.745
1017.46,912.429,2863.73,465.856
1011.83,912.81,3271.86,461.432
1013.82,916.24,2998.9,367.969
1020.9,909.938,3018.45,377.773
1032.5,945.623,3100.15,368.329
1018.15,917.588,2481.92,366.16
1015.99,955.95,2677.35,371.959
1018.3,912.383,3041.49,370.751
1014.54,916.766,2685.75,375.802
1012.66,945.948,2780.53,397.883
1012.03,922.91,2582.76,464.634
1146.23,1020.97,2884.57,381.265
1032.11,993.825,2645.58,370.177
1035.22,936.594,2738.59,364.569
1108.4,996.028,2510.61,382.035
1037.16,914.05,2659.16,382.091
1011.56,935.054,2614.84,377.98
1016.15,934.448,2781.44,360.875
1029.54,914.963,3267.58,364.721
1102.77,916.76,2691.06,390.01
1025.6,683.072,2865.4,424.721
1044.65,909.394,3220.7,367.897
900.512,944.093,3047.54,416.232
1023,1009.56,2846.6,399.602
1096.59,936.323,3006.75,383.632
1008.49,914.067,3040.87,370.527
1131.83,954.344,3352.53,379.903
1044.37,1107.49,3048.33,461.626
1192.07,962.62,2874.48,385.195
1038.77,914.299,2966.4,388.308
1024.4,1018.51,2543.69,385.529
1141.38,918.236,3072.41,369.821
1014.06,942.319,3391.51,376.946
1003.72,938.598,2978.35,373.8
1037.37,974.003,2526.74,378.091
1023.63,917.104,2604.42,378.09
1014.33,919.217,2664.82,366.607
1017.21,976.881,2905.62,381.361
1024.52,909.837,2971.9,367.638
1015.68,939.084,2853.34,371.383
1014.76,913.068,2922.45,376.289
